tradeDate,M,SR,FG,CU,SN,NI,RM,AG,OI,CF,HC,J,I,TA,PB,AU,RB,V,JD,MA,TC,A,ZN,SF,P,C,BU,PP,JM,RU,AL,Y,CS,L
2016-11-14,2802.0,6793.0,1274.0,45630.0,148790.0,93030.0,2316.0,4295.0,6910.0,15905.0,3423.0,2162.0,628.5,4966.0,17535.0,275.2,3041.0,7815.0,3707.0,2402.0,652.4,3832.0,20850.0,5468.0,6122.0,1568.0,2170.0,8718.0,1604.5,15770.0,14220.0,6632.0,1871.0,9915.0
2016-11-15,2783.0,6856.0,1238.0,44940.0,147590.0,91570.0,2251.0,4126.0,6804.0,15415.0,3324.0,2078.5,617.0,4800.0,17985.0,274.5,2930.0,8000.0,3726.0,2344.0,640.2,3711.0,21470.0,5428.0,5974.0,1569.0,2098.0,8637.0,1563.5,15605.0,14145.0,6574.0,1874.0,9790.0
2016-11-16,2798.0,6824.0,1222.0,44170.0,144680.0,91600.0,2289.0,4150.0,6804.0,15725.0,3176.0,2029.0,573.0,4950.0,18270.0,276.35,2789.0,7895.0,3689.0,2349.0,630.6,3695.0,21340.0,5476.0,6056.0,1557.0,2158.0,8577.0,1537.0,16140.0,13720.0,6632.0,1864.0,9725.0
2016-11-17,2807.0,6770.0,1230.0,43890.0,142500.0,91550.0,2314.0,4148.0,6832.0,16085.0,3185.0,2041.5,563.5,4960.0,17935.0,276.85,2785.0,7805.0,3620.0,2430.0,614.4,3714.0,20795.0,5462.0,6124.0,1552.0,2170.0,8526.0,1549.0,16480.0,13445.0,6648.0,1862.0,9650.0
2016-11-18,2798.0,6781.0,1230.0,44180.0,142120.0,90900.0,2294.0,4118.0,6806.0,15945.0,3189.0,2012.5,561.5,4970.0,17790.0,274.95,2783.0,7520.0,3660.0,2454.0,602.8,3706.0,20685.0,5496.0,6114.0,1551.0,2172.0,8347.0,1505.5,16165.0,13545.0,6630.0,1874.0,9480.0
2016-11-21,2833.0,6823.0,1223.0,44500.0,141830.0,90170.0,2351.0,4104.0,6868.0,16255.0,3153.0,2003.5,548.0,5014.0,18020.0,274.25,2736.0,7395.0,3725.0,2521.0,605.6,3753.0,21110.0,5518.0,6204.0,1544.0,2204.0,8465.0,1475.0,17155.0,13800.0,6696.0,1888.0,9575.0
2016-11-22,2905.0,6858.0,1266.0,45610.0,146290.0,92660.0,2409.0,4147.0,7092.0,16375.0,3265.0,2111.0,566.0,5090.0,18645.0,276.0,2826.0,7550.0,3698.0,2574.0,617.4,3803.0,21525.0,5620.0,6250.0,1568.0,2298.0,8696.0,1553.5,18075.0,14150.0,6742.0,1883.0,9770.0
2016-11-23,2946.0,6815.0,1280.0,45760.0,147050.0,92860.0,2425.0,4158.0,7088.0,16175.0,3394.0,2154.0,607.5,5092.0,19030.0,276.0,2914.0,7330.0,3714.0,2575.0,610.0,3844.0,21580.0,5646.0,6088.0,1564.0,2340.0,8583.0,1564.0,18020.0,14210.0,6828.0,1894.0,9575.0
2016-11-24,2955.0,6878.0,1279.0,47310.0,148170.0,94690.0,2408.0,4121.0,7286.0,16275.0,3416.0,2124.0,625.0,5144.0,19610.0,273.8,2948.0,7460.0,3662.0,2553.0,610.4,3847.0,22255.0,5658.0,6252.0,1552.0,2328.0,8590.0,1540.0,18555.0,13920.0,7026.0,1893.0,9500.0
2016-11-25,2939.0,6929.0,1272.0,48260.0,146200.0,95190.0,2390.0,4127.0,7440.0,15885.0,3499.0,2126.0,596.0,5148.0,20220.0,271.25,3044.0,7385.0,3585.0,2509.0,607.6,3812.0,22815.0,5636.0,6278.0,1525.0,2304.0,8425.0,1557.0,18355.0,13825.0,7110.0,1859.0,9390.0
2016-11-28,2978.0,7076.0,1296.0,48820.0,146880.0,97590.0,2503.0,4183.0,7536.0,16000.0,3566.0,2185.5,615.5,5164.0,21025.0,273.2,3281.0,7290.0,3617.0,2531.0,610.6,3870.0,23695.0,5736.0,6312.0,1530.0,2306.0,8476.0,1588.5,18775.0,13900.0,7160.0,1872.0,9525.0
2016-11-29,2994.0,7269.0,1287.0,47950.0,146160.0,96810.0,2522.0,4194.0,7550.0,16265.0,3492.0,2124.5,604.0,5206.0,22230.0,273.5,3226.0,7185.0,3554.0,2520.0,600.8,4089.0,24245.0,5732.0,6284.0,1546.0,2334.0,8335.0,1534.0,19115.0,13630.0,7164.0,1910.0,9560.0
2016-11-30,2942.0,7188.0,1244.0,46220.0,141170.0,92440.0,2459.0,4160.0,7582.0,15960.0,3307.0,2066.5,566.0,5138.0,21270.0,271.3,3040.0,7020.0,3617.0,2475.0,581.8,4039.0,23075.0,5656.0,6188.0,1551.0,2240.0,8193.0,1308.0,18215.0,13255.0,7116.0,1922.0,9335.0
2016-12-01,2948.0,7146.0,1248.0,46990.0,143690.0,92810.0,2467.0,4141.0,7730.0,16075.0,3419.0,2099.0,573.0,5198.0,20895.0,269.05,3087.0,6770.0,3647.0,2510.0,591.8,4051.0,22830.0,5626.0,6266.0,1559.0,2328.0,8319.0,1321.5,18135.0,13350.0,7194.0,1921.0,9400.0
2016-12-02,2902.0,7048.0,1233.0,46650.0,144210.0,92570.0,2427.0,4138.0,7652.0,15810.0,3473.0,1733.5,580.5,5208.0,20615.0,268.0,3131.0,6705.0,3661.0,2533.0,601.8,4151.0,22645.0,5526.0,6290.0,1563.0,2336.0,8460.0,1264.0,17850.0,13340.0,7168.0,1918.0,9515.0
2016-12-05,2905.0,7030.0,1209.0,46910.0,144380.0,94830.0,2436.0,4167.0,7692.0,15770.0,3532.0,1743.5,584.5,5248.0,20140.0,269.1,3147.0,6830.0,3663.0,2622.0,606.2,4213.0,22480.0,5478.0,6332.0,1575.0,2382.0,8766.0,1277.5,18305.0,13275.0,7174.0,1935.0,9810.0
2016-12-06,2934.0,7022.0,1213.0,47950.0,144620.0,95680.0,2460.0,4178.0,7692.0,15820.0,3632.0,1753.0,605.0,5248.0,20435.0,268.25,3218.0,6800.0,3613.0,2712.0,528.0,4193.0,23050.0,5468.0,6374.0,1570.0,2420.0,8892.0,1278.0,18640.0,13225.0,7186.0,1907.0,9910.0
2016-12-07,2945.0,7139.0,1237.0,47930.0,144850.0,96210.0,2467.0,4176.0,7702.0,15885.0,3750.0,1819.0,628.0,5236.0,20920.0,268.0,3337.0,6955.0,3629.0,2801.0,536.0,4237.0,23185.0,5470.0,6420.0,1565.0,2434.0,9198.0,1316.0,18735.0,13055.0,7204.0,1895.0,10165.0
2016-12-08,2928.0,7144.0,1281.0,47530.0,145790.0,95700.0,2444.0,4243.0,7646.0,15805.0,3730.0,1834.0,634.5,5234.0,20935.0,269.75,3363.0,7115.0,3603.0,2829.0,540.4,4207.0,23120.0,5438.0,6332.0,1544.0,2418.0,9237.0,1320.0,18935.0,13110.0,7158.0,1870.0,10145.0
2016-12-09,2880.0,7076.0,1292.0,47100.0,144120.0,94380.0,2390.0,4237.0,7520.0,15730.0,3695.0,1762.5,614.5,5362.0,20570.0,269.3,3325.0,6945.0,3509.0,2833.0,536.6,4164.0,22510.0,5462.0,6250.0,1540.0,2446.0,9326.0,1276.0,18665.0,13220.0,7090.0,1860.0,10235.0
2016-12-12,2919.0,7113.0,1326.0,47700.0,144140.0,96130.0,2430.0,4240.0,7612.0,15875.0,3797.0,1786.5,634.5,5498.0,20600.0,268.25,3436.0,7065.0,3537.0,2893.0,548.4,4206.0,22670.0,5484.0,6338.0,1531.0,2522.0,9662.0,1286.0,19455.0,13450.0,7188.0,1868.0,10520.0
2016-12-13,2933.0,7114.0,1343.0,46930.0,146020.0,95290.0,2453.0,4270.0,7604.0,16045.0,3798.0,1738.0,635.5,5532.0,20585.0,268.4,3466.0,6965.0,3542.0,2869.0,545.2,4204.0,22490.0,5486.0,6302.0,1532.0,2530.0,9621.0,1239.0,19610.0,13360.0,7164.0,1863.0,10425.0
2016-12-14,2923.0,6986.0,1361.0,46540.0,147890.0,95690.0,2443.0,4261.0,7606.0,15960.0,3747.0,1733.0,615.5,5488.0,20485.0,268.75,3412.0,6815.0,3539.0,2930.0,540.4,4202.0,22410.0,5410.0,6290.0,1531.0,2524.0,9735.0,1245.5,20155.0,13125.0,7126.0,1858.0,10350.0
2016-12-15,2894.0,6907.0,1359.0,46680.0,149190.0,95930.0,2416.0,4252.0,7592.0,15805.0,3733.0,1772.0,606.0,5490.0,20590.0,267.9,3368.0,6770.0,3523.0,2961.0,539.6,4203.0,22730.0,5366.0,6370.0,1537.0,2494.0,9709.0,1280.0,20055.0,12930.0,7128.0,1855.0,10210.0
2016-12-16,2914.0,6927.0,1372.0,46640.0,149760.0,95660.0,2435.0,4118.0,7628.0,15810.0,3733.0,1766.5,603.5,5524.0,20175.0,265.3,3363.0,6620.0,3550.0,2971.0,544.6,4314.0,22745.0,5380.0,6476.0,1554.0,2512.0,9729.0,1271.0,19945.0,12980.0,7204.0,1875.0,10300.0
2016-12-19,2919.0,6866.0,1344.0,46090.0,147080.0,94610.0,2442.0,4120.0,7660.0,15585.0,3633.0,1760.5,579.0,5524.0,19170.0,266.05,3252.0,6385.0,3544.0,2908.0,535.2,4370.0,22195.0,5374.0,6462.0,1543.0,2556.0,9440.0,1287.5,19715.0,12740.0,7264.0,1864.0,10120.0
2016-12-20,2871.0,6792.0,1305.0,44970.0,143660.0,92410.0,2381.0,4074.0,7488.0,15110.0,3555.0,1763.5,568.5,5406.0,18020.0,266.15,3157.0,6235.0,3436.0,2808.0,534.6,4304.0,21110.0,5370.0,6294.0,1511.0,2584.0,9090.0,1311.5,19095.0,12635.0,7122.0,1821.0,9905.0
2016-12-21,2833.0,6760.0,1288.0,45140.0,144490.0,92730.0,2339.0,3995.0,7432.0,14990.0,3578.0,1767.5,567.5,5372.0,18390.0,263.55,3158.0,6300.0,3397.0,2813.0,530.0,4352.0,21295.0,5276.0,6250.0,1504.0,2592.0,9104.0,1322.0,19230.0,12775.0,7088.0,1800.0,9870.0
2016-12-22,2822.0,6769.0,1265.0,44810.0,143890.0,91420.0,2329.0,4013.0,7404.0,15240.0,3505.0,1711.5,558.5,5374.0,18180.0,263.85,3110.0,6335.0,3399.0,2810.0,525.6,4378.0,21075.0,5288.0,6240.0,1500.0,2554.0,9081.0,1292.0,19035.0,12855.0,7060.0,1791.0,9940.0
2016-12-23,2803.0,6765.0,1242.0,44800.0,144110.0,90530.0,2311.0,4008.0,7220.0,15195.0,3406.0,1651.5,548.0,5326.0,18295.0,263.55,3012.0,6345.0,3389.0,2753.0,519.4,4318.0,21155.0,5250.0,6086.0,1499.0,2496.0,8892.0,1254.0,18615.0,12770.0,6916.0,1792.0,9845.0
2016-12-26,2782.0,6724.0,1225.0,44210.0,141550.0,86750.0,2297.0,3990.0,7130.0,14860.0,3307.0,1579.0,545.5,5294.0,17820.0,264.05,2927.0,6290.0,3348.0,2730.0,514.0,4225.0,20375.0,5172.0,6086.0,1518.0,2466.0,8856.0,1201.5,18000.0,12600.0,6870.0,1821.0,9865.0
2016-12-27,2797.0,6715.0,1226.0,44340.0,141590.0,84760.0,2304.0,4012.0,7180.0,14845.0,3328.0,1528.5,549.5,5318.0,17470.0,265.35,2931.0,6345.0,3404.0,2773.0,513.2,4163.0,19985.0,5122.0,6176.0,1526.0,2520.0,9067.0,1162.5,17590.0,12710.0,6928.0,1825.0,10110.0
2016-12-28,2834.0,6740.0,1261.0,45530.0,145460.0,86360.0,2341.0,4043.0,7276.0,14900.0,3424.0,1567.0,564.0,5448.0,17785.0,266.55,3015.0,6295.0,3411.0,2873.0,515.0,4220.0,20630.0,5140.0,6264.0,1524.0,2672.0,9306.0,1183.5,17975.0,12805.0,7010.0,1817.0,10220.0
2016-12-29,2827.0,6785.0,1254.0,45570.0,146220.0,85890.0,2332.0,4068.0,7230.0,14875.0,3370.0,1535.0,564.5,5456.0,17685.0,267.7,2951.0,6240.0,3408.0,2856.0,505.6,4291.0,21015.0,5126.0,6240.0,1525.0,2720.0,9227.0,1163.0,17985.0,12645.0,6994.0,1811.0,10220.0
2016-12-30,2812.0,6826.0,1229.0,45430.0,146890.0,85760.0,2324.0,4102.0,7246.0,14985.0,3329.0,1538.0,554.5,5458.0,17555.0,270.35,2911.0,6220.0,3374.0,2777.0,503.4,4296.0,20895.0,5168.0,6220.0,1519.0,2722.0,8910.0,1182.0,18170.0,12755.0,6992.0,1792.0,9950.0
2017-01-03,2787.0,6768.0,1216.0,46040.0,149750.0,86410.0,2291.0,4088.0,7256.0,15165.0,3353.0,1520.0,550.5,5482.0,17695.0,270.3,2914.0,6065.0,3370.0,2707.0,495.6,4246.0,21135.0,5174.0,6278.0,1521.0,2704.0,8674.0,1159.0,18635.0,12715.0,7008.0,1794.0,9800.0
2017-01-04,2780.0,6802.0,1196.0,45360.0,150170.0,84790.0,2291.0,4113.0,7136.0,15050.0,3329.0,1477.0,539.0,5416.0,17465.0,269.95,2892.0,6085.0,3372.0,2667.0,494.6,4236.0,20975.0,5166.0,6212.0,1533.0,2654.0,8569.0,1127.0,18265.0,12610.0,6898.0,1806.0,9715.0
2017-01-05,2798.0,6843.0,1213.0,45850.0,151370.0,85410.0,2313.0,4126.0,7140.0,15255.0,3377.0,1504.5,548.5,5362.0,17850.0,269.2,2953.0,6145.0,3425.0,2668.0,505.0,4271.0,21430.0,5190.0,6170.0,1532.0,2658.0,8568.0,1148.5,18325.0,12650.0,6892.0,1805.0,9690.0
2017-01-06,2785.0,6811.0,1215.0,45430.0,153160.0,85300.0,2296.0,4120.0,7102.0,15295.0,3325.0,1528.0,547.0,5366.0,17900.0,269.3,2943.0,6130.0,3379.0,2671.0,509.4,4279.0,21375.0,5114.0,6128.0,1522.0,2694.0,8594.0,1156.5,18015.0,12590.0,6852.0,1782.0,9730.0
2017-01-09,2779.0,6823.0,1216.0,45470.0,153190.0,85830.0,2293.0,4102.0,7036.0,15265.0,3329.0,1548.0,550.0,5364.0,18055.0,269.5,2960.0,6255.0,3358.0,2674.0,513.4,4226.0,21465.0,4922.0,6108.0,1508.0,2692.0,8546.0,1176.0,18430.0,12625.0,6818.0,1766.0,9675.0
2017-01-10,2772.0,6807.0,1246.0,45780.0,154070.0,86770.0,2291.0,4127.0,7070.0,15330.0,3486.0,1627.0,580.0,5338.0,18465.0,271.15,3095.0,6375.0,3366.0,2696.0,519.0,4185.0,22130.0,4952.0,6148.0,1507.0,2652.0,8547.0,1230.5,19055.0,12695.0,6852.0,1767.0,9745.0
2017-01-11,2810.0,6870.0,1272.0,46950.0,154210.0,87810.0,2321.0,4153.0,7116.0,15395.0,3564.0,1673.0,597.5,5402.0,18795.0,271.65,3173.0,6410.0,3455.0,2716.0,526.8,4186.0,22560.0,5026.0,6212.0,1509.0,2704.0,8609.0,1245.0,19380.0,12960.0,6908.0,1773.0,9815.0
2017-01-12,2817.0,6877.0,1266.0,46990.0,150600.0,86590.0,2330.0,4133.0,7130.0,15365.0,3604.0,1681.0,606.0,5442.0,18615.0,270.7,3212.0,6420.0,3463.0,2723.0,525.0,4142.0,22430.0,5056.0,6264.0,1506.0,2696.0,8742.0,1245.0,20065.0,13070.0,6936.0,1765.0,9865.0
2017-01-13,2859.0,6841.0,1274.0,47500.0,149610.0,85250.0,2373.0,4130.0,7134.0,15180.0,3577.0,1703.0,609.0,5458.0,18730.0,271.35,3207.0,6455.0,3439.0,2750.0,525.4,4149.0,22525.0,5024.0,6288.0,1517.0,2734.0,8775.0,1258.0,20380.0,13405.0,6950.0,1789.0,9975.0
2017-01-16,2890.0,6849.0,1300.0,47900.0,150730.0,86640.0,2408.0,4121.0,7170.0,15135.0,3689.0,1781.0,636.5,5476.0,18945.0,271.7,3318.0,6590.0,3418.0,2820.0,535.6,4197.0,22830.0,5104.0,6306.0,1526.0,2748.0,9095.0,1298.5,21150.0,13395.0,6968.0,1811.0,10225.0
2017-01-17,2924.0,6822.0,1300.0,47320.0,148390.0,85940.0,2437.0,4137.0,7272.0,15145.0,3664.0,1727.0,646.0,5448.0,18700.0,273.55,3326.0,6470.0,3404.0,2844.0,519.8,4242.0,22370.0,4980.0,6320.0,1530.0,2726.0,9077.0,1262.5,21320.0,13375.0,7014.0,1818.0,10200.0
2017-01-18,2931.0,6857.0,1298.0,46550.0,147750.0,85310.0,2439.0,4154.0,7248.0,15100.0,3638.0,1675.0,642.0,5438.0,18505.0,274.1,3287.0,6440.0,3385.0,2836.0,510.4,4243.0,22330.0,4914.0,6316.0,1545.0,2682.0,9047.0,1227.5,21275.0,13350.0,7006.0,1827.0,10190.0
2017-01-19,2950.0,6941.0,1295.0,46610.0,147980.0,85050.0,2453.0,4127.0,7248.0,15190.0,3552.0,1674.0,633.0,5430.0,18420.0,271.7,3262.0,6500.0,3426.0,2794.0,510.8,4273.0,22400.0,4920.0,6308.0,1562.0,2640.0,8906.0,1224.5,21225.0,13355.0,7028.0,1832.0,10120.0
2017-01-20,2945.0,6910.0,1311.0,46420.0,146330.0,83390.0,2440.0,4104.0,7220.0,15295.0,3526.0,1658.5,627.0,5438.0,18260.0,270.95,3251.0,6540.0,3388.0,2816.0,509.4,4254.0,22355.0,4908.0,6290.0,1558.0,2628.0,9027.0,1220.5,20450.0,13380.0,7004.0,1817.0,10240.0
2017-01-23,2929.0,6902.0,1291.0,46790.0,144970.0,82560.0,2426.0,4115.0,7168.0,15355.0,3461.0,1590.0,611.0,5486.0,18525.0,272.15,3174.0,6550.0,3393.0,2831.0,511.4,4199.0,22625.0,4916.0,6246.0,1568.0,2600.0,9192.0,1173.0,19955.0,13700.0,6970.0,1833.0,10355.0
2017-01-24,2932.0,6950.0,1301.0,46870.0,145380.0,82530.0,2439.0,4125.0,7224.0,15665.0,3555.0,1644.5,633.5,5550.0,18645.0,272.7,3263.0,6510.0,3417.0,2858.0,525.0,4209.0,22735.0,4954.0,6330.0,1570.0,2616.0,9160.0,1210.0,20075.0,13740.0,7022.0,1831.0,10255.0
2017-01-25,2901.0,6952.0,1313.0,47610.0,147100.0,82180.0,2407.0,4099.0,7198.0,15650.0,3575.0,1622.0,639.5,5638.0,18795.0,270.9,3287.0,6535.0,3395.0,2891.0,531.2,4196.0,22865.0,4962.0,6334.0,1552.0,2626.0,9309.0,1198.0,20235.0,14020.0,7012.0,1804.0,10320.0
2017-01-26,2908.0,6960.0,1319.0,47820.0,147920.0,82330.0,2411.0,4042.0,7148.0,15650.0,3643.0,1667.5,646.5,5656.0,18900.0,267.95,3339.0,6535.0,3397.0,2920.0,535.6,4220.0,22860.0,4914.0,6278.0,1559.0,2660.0,9319.0,1229.5,21000.0,13815.0,6970.0,1804.0,10300.0
2017-02-03,2889.0,6904.0,1304.0,46920.0,147150.0,84660.0,2402.0,4105.0,7092.0,15920.0,3447.0,1609.0,626.0,5672.0,18600.0,271.3,3174.0,6760.0,3316.0,2921.0,528.4,4297.0,22790.0,4990.0,6170.0,1567.0,2700.0,9268.0,1190.5,20430.0,13750.0,6884.0,1820.0,10280.0
2017-02-06,2911.0,6973.0,1294.0,46600.0,146010.0,85830.0,2439.0,4122.0,7120.0,16075.0,3382.0,1570.0,606.0,5752.0,18655.0,272.7,3097.0,6800.0,3315.0,2923.0,534.2,4330.0,22615.0,4984.0,6144.0,1603.0,2728.0,9310.0,1170.0,20160.0,13760.0,6870.0,1851.0,10335.0
2017-02-07,2921.0,6969.0,1283.0,46810.0,144590.0,86220.0,2456.0,4155.0,7116.0,15950.0,3437.0,1558.0,614.5,5768.0,18795.0,275.55,3129.0,6840.0,3317.0,2952.0,536.2,4345.0,22610.0,4932.0,6150.0,1594.0,2714.0,9324.0,1164.0,20280.0,13620.0,6868.0,1853.0,10415.0
2017-02-08,2939.0,6931.0,1303.0,47170.0,143860.0,86440.0,2468.0,4166.0,7136.0,15900.0,3496.0,1568.5,636.0,5736.0,19080.0,276.65,3198.0,6785.0,3325.0,2937.0,538.0,4359.0,22900.0,4960.0,6196.0,1600.0,2714.0,9227.0,1169.5,20715.0,13725.0,6890.0,1856.0,10245.0
2017-02-09,2970.0,6923.0,1311.0,47680.0,145300.0,86970.0,2490.0,4183.0,7172.0,15900.0,3535.0,1565.5,643.0,5748.0,19425.0,278.45,3239.0,6815.0,3321.0,2946.0,530.6,4350.0,23075.0,4978.0,6220.0,1608.0,2750.0,9289.0,1157.5,20695.0,13865.0,6910.0,1855.0,10270.0
2017-02-10,2975.0,6904.0,1348.0,47570.0,145940.0,86430.0,2498.0,4163.0,7198.0,15885.0,3576.0,1570.5,667.5,5734.0,19360.0,276.6,3292.0,6845.0,3323.0,2923.0,534.2,4331.0,23215.0,4988.0,6244.0,1602.0,2774.0,9197.0,1158.5,20855.0,13820.0,6926.0,1840.0,10220.0
2017-02-13,3002.0,6943.0,1379.0,49550.0,148550.0,88530.0,2516.0,4206.0,7220.0,16000.0,3685.0,1635.0,700.0,5818.0,19775.0,276.3,3399.0,6945.0,3340.0,3009.0,536.6,4349.0,23970.0,5074.0,6224.0,1611.0,2902.0,9480.0,1189.0,21685.0,14005.0,6928.0,1853.0,10510.0
2017-02-14,2980.0,6924.0,1380.0,49940.0,150060.0,89480.0,2502.0,4222.0,7150.0,16025.0,3708.0,1671.0,707.0,5866.0,19760.0,275.25,3419.0,6935.0,3366.0,3053.0,534.8,4386.0,23880.0,5048.0,6138.0,1587.0,2932.0,9521.0,1213.0,21890.0,14210.0,6872.0,1829.0,10540.0
2017-02-15,2948.0,6898.0,1372.0,49120.0,148820.0,89610.0,2477.0,4227.0,7086.0,15870.0,3698.0,1654.5,702.5,5774.0,19460.0,275.25,3412.0,6825.0,3322.0,3093.0,530.2,4306.0,23615.0,4938.0,6102.0,1572.0,2886.0,9355.0,1206.5,21715.0,14355.0,6842.0,1814.0,10365.0
2017-02-16,2963.0,6850.0,1372.0,48970.0,149030.0,90510.0,2488.0,4225.0,7080.0,15735.0,3701.0,1690.0,699.5,5706.0,19235.0,275.4,3421.0,6740.0,3324.0,3075.0,545.4,4296.0,23565.0,5000.0,6112.0,1576.0,2826.0,9128.0,1237.0,21180.0,14420.0,6836.0,1817.0,10080.0
2017-02-17,2938.0,6837.0,1392.0,48600.0,147840.0,90800.0,2465.0,4232.0,6984.0,15645.0,3718.0,1688.0,699.0,5684.0,18830.0,277.35,3451.0,6695.0,3283.0,3055.0,547.2,4253.0,23340.0,5078.0,5978.0,1562.0,2814.0,8982.0,1234.5,20380.0,14240.0,6752.0,1799.0,9940.0
2017-02-20,2912.0,6845.0,1375.0,48420.0,147060.0,91090.0,2436.0,4215.0,6930.0,15520.0,3752.0,1719.5,705.0,5666.0,18740.0,277.35,3517.0,6705.0,3275.0,3055.0,552.8,4235.0,22915.0,5110.0,5922.0,1578.0,2832.0,8961.0,1254.0,20200.0,14050.0,6692.0,1814.0,9945.0
2017-02-21,2945.0,6853.0,1382.0,49050.0,148830.0,91870.0,2461.0,4226.0,6938.0,15705.0,3796.0,1750.0,727.5,5684.0,19140.0,277.15,3589.0,6620.0,3293.0,3015.0,558.2,4257.0,23435.0,5262.0,5906.0,1594.0,2862.0,8877.0,1272.5,20345.0,14265.0,6688.0,1839.0,9890.0
2017-02-22,2931.0,6857.0,1359.0,48900.0,148410.0,90310.0,2444.0,4223.0,6890.0,15540.0,3706.0,1698.5,723.5,5662.0,18895.0,277.05,3546.0,6510.0,3301.0,2956.0,556.4,4219.0,23285.0,5294.0,5852.0,1590.0,2884.0,8800.0,1244.0,19940.0,14120.0,6636.0,1846.0,9860.0
2017-02-23,2904.0,6848.0,1350.0,48570.0,146780.0,89380.0,2417.0,4229.0,6866.0,15530.0,3653.0,1673.5,716.0,5612.0,18930.0,277.4,3512.0,6410.0,3294.0,2927.0,564.8,4205.0,23205.0,5384.0,5844.0,1589.0,2850.0,8676.0,1222.0,19420.0,13945.0,6616.0,1856.0,9725.0
2017-02-24,2871.0,6796.0,1330.0,47760.0,145040.0,88420.0,2382.0,4257.0,6812.0,15660.0,3549.0,1673.0,692.0,5560.0,18660.0,280.0,3449.0,6380.0,3324.0,2908.0,556.4,4131.0,22775.0,5330.0,5792.0,1580.0,2824.0,8657.0,1226.5,18665.0,13740.0,6576.0,1870.0,9680.0
2017-02-27,2882.0,6770.0,1354.0,47870.0,146830.0,90220.0,2404.0,4313.0,6834.0,15870.0,3683.0,1728.5,710.5,5608.0,18750.0,281.75,3573.0,6500.0,3338.0,2950.0,566.0,4119.0,22890.0,5392.0,5830.0,1602.0,2912.0,8756.0,1272.0,18805.0,13805.0,6596.0,1910.0,9735.0
2017-02-28,2884.0,6759.0,1333.0,47830.0,146920.0,90920.0,2403.0,4314.0,6820.0,15950.0,3661.0,1727.0,705.5,5586.0,18540.0,281.85,3564.0,6460.0,3339.0,2930.0,578.4,4143.0,22875.0,5374.0,5782.0,1605.0,2908.0,8601.0,1259.5,18520.0,13825.0,6568.0,1915.0,9630.0
2017-03-01,2909.0,6803.0,1323.0,48310.0,146070.0,90440.0,2425.0,4298.0,6904.0,15940.0,3588.0,1779.5,695.0,5580.0,18550.0,280.15,3516.0,6420.0,3335.0,2888.0,581.0,4141.0,23040.0,5324.0,5864.0,1601.0,2914.0,8615.0,1298.0,18725.0,14030.0,6656.0,1916.0,9620.0
2017-03-02,2930.0,6834.0,1329.0,48710.0,147440.0,91360.0,2448.0,4290.0,6912.0,15990.0,3588.0,1809.5,698.5,5576.0,18830.0,279.25,3558.0,6440.0,3337.0,2866.0,582.0,4114.0,23315.0,5348.0,5872.0,1612.0,2912.0,8551.0,1315.0,18760.0,14195.0,6680.0,1927.0,9600.0
2017-03-03,2926.0,6869.0,1308.0,48150.0,146170.0,90270.0,2442.0,4201.0,6896.0,15885.0,3514.0,1781.0,678.0,5538.0,18570.0,278.0,3499.0,6545.0,3321.0,2853.0,579.6,4040.0,22835.0,5422.0,5878.0,1612.0,2856.0,8583.0,1294.0,18870.0,14120.0,6668.0,1908.0,9640.0
2017-03-06,2944.0,6887.0,1313.0,48150.0,145630.0,91080.0,2468.0,4171.0,6896.0,16240.0,3494.0,1805.0,676.5,5562.0,18385.0,277.3,3511.0,6660.0,3310.0,2854.0,591.8,4026.0,22640.0,5560.0,5910.0,1645.0,2854.0,8708.0,1315.0,18960.0,14030.0,6676.0,1938.0,9730.0
2017-03-07,2955.0,6843.0,1320.0,47640.0,144680.0,91110.0,2482.0,4168.0,6802.0,16360.0,3469.0,1794.0,661.5,5580.0,18055.0,276.85,3477.0,6670.0,3275.0,2845.0,586.6,4007.0,22285.0,5622.0,5892.0,1644.0,2854.0,8660.0,1307.5,18615.0,13850.0,6616.0,1926.0,9655.0
2017-03-08,2919.0,6742.0,1285.0,47220.0,143390.0,89020.0,2447.0,4134.0,6698.0,15935.0,3446.0,1787.0,665.0,5490.0,17905.0,275.05,3459.0,6495.0,3215.0,2805.0,586.4,4001.0,22000.0,5646.0,5814.0,1632.0,2848.0,8398.0,1295.0,18035.0,13865.0,6536.0,1896.0,9405.0
2017-03-09,2898.0,6748.0,1236.0,46970.0,141910.0,85410.0,2422.0,4089.0,6630.0,15665.0,3375.0,1761.5,654.0,5282.0,17825.0,273.65,3390.0,6465.0,3213.0,2737.0,584.4,4019.0,21820.0,5616.0,5654.0,1686.0,2712.0,8244.0,1280.0,17720.0,13740.0,6530.0,1898.0,9255.0
2017-03-10,2877.0,6725.0,1233.0,46560.0,141340.0,84440.0,2399.0,4058.0,6490.0,15485.0,3423.0,1800.5,656.5,5140.0,17825.0,272.35,3404.0,6420.0,3214.0,2731.0,586.6,3927.0,21830.0,5630.0,5570.0,1674.0,2662.0,8180.0,1299.5,17675.0,13780.0,6448.0,1885.0,9210.0
